province,last_updated,data » date,data » change_cases,data » change_fatalities,data » change_tests,data » change_hospitalizations,data » change_criticals,data » change_recoveries,data » change_vaccinations,data » change_vaccinated,data » change_boosters_1,data » change_boosters_2,data » change_vaccines_distributed,data » total_cases,data » total_fatalities,data » total_tests,data » total_hospitalizations,data » total_criticals,data » total_recoveries,data » total_vaccinations,data » total_vaccinated,data » total_boosters_1,data » total_boosters_2,data » total_vaccines_distributed
,,2023-04-12,-240,-522,0,-19,-9,0,15292,311,708,11425,0,3572108,39774,50482135,2411,130,3210804,71759471,22916735,14252390,9418927,73926349
,,2023-04-13,9,0,0,-1,0,0,33845,443,1054,8752,0,4122699,47401,57518912,2983,156,3648105,89068923,28478945,17855017,11313201,91167477
,,2023-04-14,0,0,0,0,0,0,6426,47,153,6187,0,1609170,16404,26834981,812,80,1587996,38355781,12225815,7703182,5739093,38554461
,,2023-04-15,0,0,0,0,0,0,6831,90,169,6518,0,1609170,16404,26834981,812,80,1587996,38362612,12225905,7703351,5745611,38554461
,,2023-04-16,0,0,0,0,0,0,3239,91,118,2979,0,1609170,16404,26834981,812,80,1587996,38365851,12225996,7703469,5748590,38554461
,,2023-04-17,2615,23,0,10,-2,0,7430,155,224,1270,0,2943568,34123,43568553,1962,111,2687125,61769083,19464077,12427807,8348549,61647250
,,2023-04-18,-23,7,0,-24,-4,0,4703,70,153,4383,0,2943545,34130,43568553,1938,107,2687125,61773786,19464147,12427960,8352932,61647250
,,2023-04-19,302,11,0,7,0,0,18105,457,866,13184,0,3575011,39815,50482135,2403,124,3210804,71815917,22917726,14254259,9460267,73926349
,,2023-04-20,1053,60,0,18,0,0,53834,806,946,7355,0,4126646,47502,57518912,2994,150,3648105,89169491,28480661,17857646,11355077,91167477
,,2023-04-21,0,0,0,0,-3,0,10713,-1242,-1024,11786,0,2943614,34131,43568553,1927,103,2687125,61802999,19463257,12427468,8376640,61647250
,,2023-04-22,0,0,0,0,0,0,6307,41,141,6079,0,1609170,16404,26834981,812,80,1587996,38397966,12225048,7703058,5783134,38554461
,,2023-04-23,0,0,0,0,0,0,3266,121,147,2903,0,1609170,16404,26834981,812,80,1587996,38401232,12225169,7703205,5786037,38554461
,,2023-04-24,2438,25,0,0,0,0,4488,57,116,1090,0,2946052,34156,43568553,1927,103,2687125,61817060,19463476,12427872,8386712,61647250
,,2023-04-25,-2,10,0,-33,2,0,4679,58,175,4387,0,2946050,34166,43568553,1894,105,2687125,61821739,19463534,12428047,8391099,61647250
,,2023-04-26,390,17,0,22,2,0,18364,417,780,13944,0,3577906,39868,50482135,2376,126,3210804,71872180,22917385,14254845,9506141,73926349
,,2023-04-27,1,0,0,-28,-1,0,9002,166,241,6252,0,4129473,47554,57518912,2955,150,3648105,89226310,28480279,17858222,11401518,91167477
,,2023-04-28,0,0,0,-9,2,0,10907,-373,-173,10087,0,2946049,34169,43568553,1857,105,2687125,61851250,19463463,12428397,8413611,61647250
,,2023-04-29,0,0,0,0,0,0,6463,97,180,6062,0,1609170,16404,26834981,812,80,1587996,38434965,12225134,7703737,5819514,38554461
,,2023-04-30,0,0,0,0,0,0,2610,120,134,2264,0,1609170,16404,26834981,812,80,1587996,38437575,12225254,7703871,5821778,38554461
,,2023-05-01,2139,12,0,0,0,0,4976,102,210,1161,0,2948188,34181,43568553,1857,105,2687125,61865299,19463782,12428921,8423098,61647250
,,2023-05-02,0,0,0,-41,-3,0,5141,67,164,4053,0,2948188,34181,43568553,1816,102,2687125,61870440,19463849,12429085,8427151,61647250
,,2023-05-03,319,58,0,41,2,0,16713,468,762,13492,0,3580365,39938,50482135,2339,126,3210804,71927992,22918032,14256363,9549512,73926349
,,2023-05-04,-2,0,0,3,1,0,7605,84,127,7303,0,4131929,47624,57518912,2949,152,3648105,89280725,28480844,17859626,11445940,91167477
,,2023-05-05,0,0,0,-21,-6,0,15155,-2955,-2394,23643,0,2948186,34218,43568553,1839,98,2687125,61900476,19461109,12427036,8463260,61647250
,,2023-05-06,0,0,0,0,0,0,0,0,0,0,0,1609170,16404,26834981,812,80,1587996,38471010,12222556,7701900,5862732,38554461
,,2023-05-07,0,0,0,0,0,0,21480,115,184,21077,0,1609170,16404,26834981,812,80,1587996,38492490,12222671,7702084,5883809,38554461
,,2023-05-08,1903,6,0,0,0,0,0,0,0,0,0,2950089,34224,43568553,1839,98,2687125,61921956,19461224,12427220,8484337,61647250
,,2023-05-09,-9,0,0,-36,2,0,14417,19,129,14228,0,2950080,34224,43568553,1803,100,2687125,61936373,19461243,12427349,8498565,61647250
,,2023-05-10,156,21,0,-5,0,0,23085,230,383,14493,0,3582413,39965,50482135,2280,123,3210804,72009734,22915525,14254792,9630256,73926349
,,2023-05-11,0,0,0,-49,0,0,12550,68,141,12260,0,4133979,47651,57518912,2838,148,3648105,89367412,28478321,17858069,11531641,91167477
,,2023-05-12,21,0,0,-26,4,0,16289,-689,-553,18408,0,2950257,34245,43568553,1723,104,2687125,61988297,19460852,12427320,8543726,61647250
,,2023-05-13,0,0,0,0,0,0,11283,25,96,11129,0,1609170,16404,26834981,812,80,1587996,38561337,12222172,7702046,5953838,38554461
,,2023-05-14,0,0,0,0,0,0,4146,56,60,3985,0,1609170,16404,26834981,812,80,1587996,38565483,12222228,7702106,5957823,38554461
,,2023-05-15,1603,7,0,0,0,0,1047,-14,21,1050,0,2951860,34252,43568553,1723,104,2687125,62004773,19460919,12427497,8559890,61647250
,,2023-05-16,-1,0,0,-35,-4,0,8679,42,83,8498,0,2951859,34252,43568553,1688,100,2687125,62013452,19460961,12427580,8568388,61647250
,,2023-05-17,598,23,0,-28,-5,0,23050,529,877,21174,0,3584634,39995,50482135,2142,118,3210804,72086778,22915542,14255517,9706760,73926349
,,2023-05-18,-2,0,0,18,-1,0,17866,214,355,9916,0,4136198,47681,57518912,2767,142,3648105,89449772,28478484,17859008,11605801,91167477
,,2023-05-19,0,0,0,-17,3,0,14212,-528,-503,15870,0,2951857,34262,43568553,1676,102,2687125,62056166,19460726,12427566,8604494,61647250
,,2023-05-20,0,0,0,0,0,0,9131,78,147,8815,0,1609170,16404,26834981,812,80,1587996,38618955,12221954,7702125,6011847,38554461
,,2023-05-21,0,0,0,0,0,0,3017,86,95,2786,0,1609170,16404,26834981,812,80,1587996,38621972,12222040,7702220,6014633,38554461
,,2023-05-22,1478,4,0,0,0,0,944,10,26,894,0,2953335,34266,43568553,1676,102,2687125,62069258,19460900,12427834,8616989,61647250
,,2023-05-23,0,0,0,-105,-3,0,715,3,16,689,0,2953335,34266,43568553,1571,99,2687125,62069973,19460903,12427850,8617678,61647250
,,2023-05-24,2,14,0,92,3,0,14117,43,321,7914,0,3586112,40013,50482135,2130,120,3210804,72146780,22915448,14255974,9753644,73926349
,,2023-05-25,65,0,0,2,3,0,8654,88,144,8345,0,4137743,47699,57518912,2739,148,3648105,89500562,28478264,17859254,11651114,91167477
,,2023-05-26,0,0,0,-29,-8,0,10460,-1230,-1153,14138,0,2953402,34280,43568553,1636,97,2687125,62103204,19459804,12427162,8648075,61647250
,,2023-05-27,0,0,0,0,0,0,8047,68,117,7759,0,1609170,16404,26834981,812,80,1587996,38658551,12221056,7701470,6053981,38554461
,,2023-05-28,0,0,0,0,0,0,2876,71,97,2652,0,1609170,16404,26834981,812,80,1587996,38661427,12221127,7701567,6056633,38554461
,,2023-05-29,1348,3,0,0,0,0,949,9,27,902,0,2954750,34283,43568553,1636,97,2687125,62115076,19459952,12427403,8659388,61647250
,,2023-05-30,-1,0,0,-51,-3,0,5782,43,103,5575,0,2954749,34283,43568553,1585,94,2687125,62120858,19459995,12427506,8664963,61647250
,,2023-05-31,-1,31,0,15,2,0,14807,245,359,8021,0,3587523,40047,50482135,2067,114,3210804,72198355,22914742,14255668,9801036,73926349
,,2023-06-01,0,0,0,-3,2,0,6761,93,107,6486,0,4139089,47733,57518912,2671,141,3648105,89550244,28477563,17858911,11696647,91167477
,,2023-06-02,0,0,0,-30,1,0,8792,-762,-702,11092,0,2954748,34314,43568553,1567,99,2687125,62151218,19459571,12427270,8690562,61647250
,,2023-06-03,0,0,0,0,0,0,5380,48,109,5154,0,1609170,16404,26834981,812,80,1587996,38696996,12220648,7701325,6093445,38554461
,,2023-06-04,0,0,0,0,0,0,2028,78,74,1827,0,1609170,16404,26834981,812,80,1587996,38699024,12220726,7701399,6095272,38554461
,,2023-06-05,1313,13,0,0,0,0,592,5,16,560,0,2956061,34327,43568553,1567,99,2687125,62159218,19459702,12427469,8698103,61647250
,,2023-06-06,0,0,0,-53,0,0,4389,29,70,4258,0,2956061,34327,43568553,1514,99,2687125,62163607,19459731,12427539,8702361,61647250
,,2023-06-07,592,56,0,-63,-7,0,24644,691,1180,17515,0,3589428,40116,50482135,1918,110,3210804,72250941,22914924,14256522,9847928,73926349
,,2023-06-08,0,0,0,-3,1,0,5313,67,100,5093,0,4140994,47802,57518912,2522,136,3648105,89601382,28477719,17859758,11742146,91167477
,,2023-06-09,0,0,0,-30,-2,0,8245,-3784,-3230,19138,0,2956061,34347,43568553,1488,97,2687125,62188173,19456153,12424715,8732308,61647250
,,2023-06-10,0,0,0,0,0,0,5194,51,69,5040,0,1609170,16404,26834981,812,80,1587996,38728407,12217158,7698541,6134762,38554461
,,2023-06-11,0,0,0,0,0,0,1954,43,86,1784,0,1609170,16404,26834981,812,80,1587996,38730361,12217201,7698627,6136546,38554461
,,2023-06-12,1,0,0,0,0,0,590,-10,22,584,0,2956062,34347,43568553,1488,97,2687125,62195911,19456237,12424892,8739716,61647250
,,2023-06-13,1000,2,0,-27,-4,0,4033,52,94,3833,0,2957062,34349,43568553,1461,93,2687125,62199944,19456289,12424986,8743549,61647250
,,2023-06-14,265,35,0,-45,-4,0,-6586,-7000,1642,9795,0,3590694,40153,50482135,1813,101,3210804,72269684,22904343,14255305,9893195,73926349
,,2023-06-15,0,0,0,-6,0,0,4752,68,111,4499,0,4142260,47839,57518912,2414,126,3648105,89619564,28467139,17858552,11786819,91167477
,,2023-06-16,0,0,0,-11,-1,0,7718,-1258,-1228,11499,0,2957062,34370,43568553,1444,92,2687125,62223157,19455307,12424176,8764904,61647250
,,2023-06-17,0,0,0,0,0,0,3970,26,78,3836,0,1609170,16404,26834981,812,80,1587996,38756717,12216161,7697815,6165817,38554461
,,2023-06-18,0,0,0,0,0,0,1546,30,65,1438,0,1609170,16404,26834981,812,80,1587996,38758263,12216191,7697880,6167255,38554461
,,2023-06-19,-1,0,0,0,0,0,349,-16,-4,380,0,2957061,34370,43568553,1444,92,2687125,62229022,19455347,12424315,8770558,61647250
,,2023-06-20,798,3,0,-39,-3,0,3078,36,80,2916,0,2957859,34373,43568553,1405,89,2687125,62232100,19455383,12424395,8773474,61647250
,,2023-06-21,91,16,0,-39,-1,0,12676,368,538,6946,0,3591582,40172,50482135,1718,96,3210804,72303773,22903597,14254945,9924709,73926349
,,2023-06-22,0,0,0,-27,-2,0,3683,73,108,3425,0,4143148,47858,57518912,2298,119,3648105,89652584,28466398,17858189,11817259,91167477
,,2023-06-23,0,0,0,-20,0,0,6276,-1192,-1110,9789,0,2957859,34380,43568553,1346,85,2687125,62250761,19454436,12423665,8790290,61647250
,,2023-06-24,0,0,0,0,0,0,3632,-4,14,3638,0,1609170,16404,26834981,812,80,1587996,38778731,12215144,7697049,6190673,38554461
,,2023-06-25,0,0,0,0,0,0,1490,24,64,1394,0,1609170,16404,26834981,812,80,1587996,38780221,12215168,7697113,6192067,38554461
,,2023-06-26,637,2,0,0,0,0,505,-17,-1,537,0,2958496,34382,43568553,1346,85,2687125,62256388,19454439,12423742,8795859,61647250
,,2023-06-27,-2,0,0,-12,1,0,2967,44,86,2760,0,2958494,34382,43568553,1334,86,2687125,62259355,19454483,12423828,8798619,61647250
,,2023-06-28,79,23,0,-10,-4,0,10971,335,472,6674,0,3592296,40197,50482135,1649,91,3210804,72333297,22902860,14254578,9952926,73926349
,,2023-06-29,-2,0,0,-27,-2,0,3699,69,73,3489,0,4143860,47883,57518912,2229,114,3648105,89682124,28465657,17857787,11845540,91167477
,,2023-06-30,0,0,0,-5,0,0,5368,-565,-499,7000,0,2958492,34394,43568553,1315,84,2687125,62276048,19454118,12423616,8813069,61647250
,,2023-07-01,0,0,0,0,0,0,3070,86,113,2819,0,1609170,16404,26834981,812,80,1587996,38799751,12214842,7696971,6212375,38554461
,,2023-07-02,0,0,0,0,0,0,266,4,15,237,0,1609170,16404,26834981,812,80,1587996,38800017,12214846,7696986,6212612,38554461
,,2023-07-03,641,2,0,0,0,0,350,4,26,314,0,2959133,34396,43568553,1315,84,2687125,62279734,19454212,12423770,8816439,61647250
,,2023-07-04,0,0,0,-39,2,0,1220,11,48,1145,0,2959133,34396,43568553,1276,86,2687125,62280954,19454223,12423818,8817584,61647250
,,2023-07-05,-1,11,0,1,-1,0,5310,93,174,2376,0,3592934,40210,50482135,1579,90,3210804,72352580,22902562,14254528,9970306,73926349
,,2023-07-06,8,0,0,-7,0,0,2327,65,81,2142,0,4144508,47896,57518912,2179,115,3648105,89700035,28465355,17857745,11861573,91167477
,,2023-07-07,-1,0,0,0,0,0,0,0,0,0,0,1349969,18003,16733572,458,5,1099129,23482332,7239415,4726862,2603707,23092789
